순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
263,콜리션,2017.3.30,"2,336,000",0.0%,"2,336,000",430,430,22,125,한국,한국,영화사 행성,THE 픽쳐스,청소년관람불가,"공포(호러),스릴러","이윤호,허서형","이승준,이익준,김범태,여이레,박태산,이루리,이승준"
56,시간위의 집,2017.4.5,"1,020,724,600",0.1%,"1,020,724,600","128,975","128,975",454,"10,971",한국,한국,"리드미컬그린(주),자이온 이엔티(주),브릿지웍스 엔터테인먼트(주),라이브(주)","(주)리틀빅픽쳐스,(주)페퍼민트앤컴퍼니",15세이상관람가,"미스터리,스릴러",임대웅,"김윤진,옥택연,조재윤,이한위,박준면,백도빈,유인영,서민수,정용욱,이동규,이재우,고우림,이양희"
50,어느날,2017.4.5,"1,846,581,582",0.2%,"1,846,581,582","234,829","234,829",532,"17,748",한국,한국,(주)인벤트스톤,"오퍼스픽쳐스(유),CGV아트하우스",15세이상관람가,멜로/로맨스,이윤기,"김남길,천우희,박윤호,박태영,배유리,전유림,신영진,정태인,유경훈,이미소,이상원,이승연,황혜인,남영선,남영선,이승연,민무제,강신철,이수인"
148,원스텝,2017.4.6,"13,002,000",0.0%,"13,002,000","1,662","1,662",33,239,한국,한국,(주)엠씨씨엔터테인먼트,(주)드림팩트엔터테인먼트,12세이상관람가,드라마,전재홍,"박산다라,한재석,조동인,조달환,홍아름,박혜경,신민정,정용환,이수진,한을희,이정우,홍성민,노현석,조수하"
102,"다시, 벚꽃",2017.4.6,"54,457,500",0.0%,"54,457,500","6,793","6,793",132,"1,281",한국,한국,(주)MBC,(주)영화사 진진,12세이상관람가,다큐멘터리,유해진,"장범준,이철수,장조아,오혜원,이동민,이승준"
33,아빠는 딸,2017.4.12,"5,054,757,395",0.6%,"5,054,757,395","647,305","647,305",586,"33,263",한국,한국,영화사김치(주),메가박스중앙(주)플러스엠,12세이상관람가,코미디,김형협,"윤제문,정소민,이일화,신구,이미도,강기영,박혁권,허가윤,도희,박희진,정유동,윤진영,이정수,이유진"
142,지렁이,2017.4.20,"14,581,600",0.0%,"14,581,600","1,921","1,921",22,210,한국,한국,미디어파크(주),투썸업픽쳐스,청소년관람불가,드라마,윤학렬,"김정균,오예설,황도원,박지혜,백대기,성민근,신철승,우지연,유소영,최다미,박나예,김삼한"
73,마리안느와 마가렛,2017.4.20,"200,228,400",0.0%,"200,228,400","28,722","28,722",64,"1,271",한국,한국,(주)기린제작사,(주)팝엔터테인먼트,전체관람가,다큐멘터리,윤세영,"마리안느 스퇴거,마가렛 피사렉,박정환"
71,더 플랜,2017.4.20,"263,526,895",0.0%,"263,526,895","34,225","34,225",156,"2,916",한국,한국,프로젝트 부,(주)엣나인필름,15세이상관람가,다큐멘터리,최진성,김어준
58,"서서평, 천천히 평온하게",2017.4.26,"878,090,400",0.1%,"878,090,400","123,344","123,344",234,"4,402",한국,한국,재단법인 온누리선교재단(CGNTV),커넥트픽쳐스(주),전체관람가,다큐멘터리,"홍주연,홍현정","윤안나,안은새,강다연,도세진,민주홍,박사라,이상운,진미혜,최용수,최진"
25,특별시민,2017.4.26,"10,494,768,945",1.2%,"10,494,768,945","1,362,634","1,362,634","1,154","46,377",한국,한국,(주)팔레트픽처스,(주)쇼박스,15세이상관람가,드라마,박인제,"최민식,곽도원,심은경,문소리,라미란,류혜영,이기홍,진선규,권용덕,이주연,이준범,박지연,정병욱,정병진,신동필,정성호,신중혁,정연서,이상구,이상준,이수경,이영민,이윤희,이재현,홍윤기,마동석,서이숙,정재윤,강기영,이성우,강신철,박지연"
21,임금님의 사건수첩,2017.4.26,"12,651,193,723",1.4%,"12,651,193,723","1,635,003","1,635,003","1,054","53,005",한국,한국,"(주)영화사람,씨제이이앤엠(주),(주)더타워픽쳐스",씨제이이앤엠(주),12세이상관람가,"코미디,어드벤처,액션",문현성,"이선균,안재홍,김희원,주진모,장영남,경수진,정해인,조영진,박용균,박정민,박진욱,박형수,서병철,심상용,안용우,조제웅,유하나,윤기현,이상원,이승일,이승훈,이영호,이웅희,이재현,이재환,이정민,이주원,최용훈,김종훈,김정영,장문규,김응수"
53,극장판 또봇: 로봇군단의 습격,2017.4.27,"1,090,835,800",0.1%,"1,090,835,800","141,865","141,865",231,"3,905",한국,한국,레트로봇 주식회사,씨제이이앤엠(주),전체관람가,애니메이션,"이달,고동우","하룡이,신경선,이현,박연미,이혜림,이호승,임은경,박지연,박지훈,신준하,정재준,안효민,원지수,윤민영,이경진,최빛나라,최은지,김신영,김신영,김영선"
62,슈퍼 빼꼼: 스파이 대작전,2017.5.3,"712,385,900",0.1%,"712,385,900","99,693","99,693",358,"3,345",한국,한국,(합)알지애니메이션스튜디오,메가박스중앙(주)플러스엠,전체관람가,"애니메이션,코미디",임아론,"김태균,최정현,최낙윤,남도형,윤용식,김성연,박상호,장현주"
14,보안관,2017.5.3,"20,844,488,409",2.3%,"20,844,488,409","2,588,628","2,588,628","1,091","63,709",한국,한국,"(주)영화사 월광,(주)사나이픽처스",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,코미디",김형주,"이성민,조진웅,김성균,김종수,조우진,임현성,배정남,염진환,박윤호,박지훈,신지훈,이규섭,이동현,최형욱,이윤희,이정은,손여은,현봉식,손석배,배명진"
42,석조저택 살인사건,2017.5.9,"2,829,106,886",0.3%,"2,829,106,886","353,517","353,517",539,"17,925",한국,한국,주식회사 영화사다,씨네그루(주)키다리이엔티,15세이상관람가,스릴러,"정식,김휘","황인아,고수,김주혁,문성근,박성웅,임화영,임태훈,전민,신영진,신영진,정우식,정유빈,조원진,조유찬,조한별,이대영,이유진,이유진,이자은,이정섭,이주연,이주연,이주현,홍의정,황재욱,고민우,한지은,고우림,이신성,배유리"
138,"컴, 투게더",2017.5.11,"17,261,200",0.0%,"18,125,100","2,233","2,379",16,337,한국,한국,비아신 픽처스,"스토리 너머,파인스토리",15세이상관람가,드라마,신동일,"이혜은,임형국,채빈,정호익,오정우,유현종,이나영,이동규,이상희,한경현,한성연,홍준기,김재록,이봄,송영학,우기홍"
81,길,2017.5.11,"76,854,600",0.0%,"76,854,600","17,222","17,222",72,674,한국,한국,(주)블루블랙,(주)더블앤조이픽쳐스,12세이상관람가,드라마,정인봉,"김혜자,송재호,허진,온주완,최인희,이민아,이재영"
30,불한당: 나쁜 놈들의 세상,2017.5.17,"7,587,004,625",0.8%,"7,587,004,625","939,535","939,535",860,"37,913",한국,한국,"씨제이이앤엠(주),(주)바른손",씨제이이앤엠(주),청소년관람불가,"범죄,액션,드라마",변성현,"설경구,임시완,김희원,전혜진,이경영,김성오,허준호,박정주,박지호,박형우,임효은,정기욱,주현수,윤준희,최형욱,이미소,이시훈,이영호,이은비,이인규,이정우,이정호,김말구,문지윤,박수영,양현민,최준영"
94,마차 타고 고래고래,2017.5.18,"74,943,500",0.0%,"74,943,500","8,971","8,971",83,886,한국,한국,(주)광대무변,와이드 릴리즈(주),15세이상관람가,드라마,안재석,"조한선,박효주,김신의,한지상,김재범,조진웅,임현철,박지혜,백재호,조주현,윤경호,최민성,최민철,하덕부,마정석,몽니,김상석"
121,고려 아리랑: 천산의 디바,2017.5.25,"23,881,000",0.0%,"24,315,500","3,851","3,937",21,406,한국,한국,822 필름,(주)시네마달,전체관람가,다큐멘터리,김소영,"방 타마라,이함덕"
113,쇠파리,2017.5.25,"36,279,100",0.0%,"36,279,100","4,836","4,836",56,433,한국,한국,"사단법인 한국영화인총연합회 대구경북지회,(주)무비포지",(주)영화사 그램,15세이상관람가,"범죄,드라마",안철호,"김진우,이연두,정인기,김희정,이준규,박아름,박정현,백광호,백광호,전용준,신승민,신승민,정수빈,신재천,심주미,안승원,안승원,안철호,유상훈,이관용,최보경,최순진,최승영,이동현,이민호,이상덕,이성재,이성호,이소윤,이소윤,이소정,이승엽,이승준,이승준,이승환,이재성,이재원,이재학,이재학,이정섭,이정우,황정석,김원중,김정애,정상협,민성욱"
20,노무현입니다,2017.5.25,"14,556,517,612",1.6%,"14,556,517,612","1,855,149","1,855,149",775,"61,327",한국,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,"노무현,이상호"
76,꿈의 제인,2017.5.31,"200,096,200",0.0%,"204,585,700","24,393","24,995",86,"2,182",한국,한국,영화사 서울집,"(주)엣나인필름,CGV아트하우스",청소년관람불가,드라마,조현훈,"이민지,구교환,이주영,박현영,조경아,이성민,김가희,박강섭,박경혜,이학주"
31,대립군,2017.5.31,"6,276,963,402",0.7%,"6,276,963,402","837,500","837,500",809,"29,084",한국,한국,"리얼라이즈픽쳐스(주),이십세기폭스 인터내셔널 프로덕션,(주)베르디미디어,(주)블러썸픽쳐스",이십세기폭스코리아(주),15세이상관람가,"드라마,사극",정윤철,"이정재,여진구,김무열,이솜,박원상,배수빈,김명곤,박해준,이한성,박정환,박지환,박지훈,손승훈,손영진,정연수,지경현,유명환,윤성민,이가경,이경수,이경재,이상현,이승철,이승훈,이주영,박호산,김원진,김재록,우기홍,강도연"
248,우리들의 일기,2017.6.1,"3,496,000",0.0%,"3,496,000",478,478,8,115,한국,한국,"(주)은하수엔터테인먼트,(주)에이디엠엔터테인먼트",THE 픽쳐스,청소년관람불가,"액션,드라마",임공삼,"윤성모,신지훈,정한비,조민호,이형원,공정환,정대곤,박종훈,이수민,이재우,이정현,이정현,김진혁,정준영,이정현"
77,파워배틀 와치카: 와치가면의 역습,2017.6.1,"166,656,500",0.0%,"166,656,500","23,630","23,630",246,"1,787",한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,"이영준,김래경","엄상현,전태열,정혜원"
140,바람의 춤꾼,2017.6.6,"12,443,100",0.0%,"12,443,100","2,039","2,039",10,270,한국,한국,강 컨텐츠,강 컨텐츠,12세이상관람가,다큐멘터리,최상진,"이삼헌,변우균"
114,드래곤빌리지,2017.6.8,"15,445,500",0.0%,"15,445,500","4,413","4,413",4,48,한국,한국,(주)에픽캔,(주)에픽캔,전체관람가,애니메이션,민경호,
119,델타 보이즈,2017.6.8,"28,002,600",0.0%,"30,466,900","3,894","4,290",28,515,한국,한국,,㈜인디스토리,15세이상관람가,"드라마,코미디",고봉수,"백승환,이웅빈,신민재,김충길,윤지혜,김소영,김정기,고성완"
97,나는 고양이로소이다,2017.6.8,"67,338,200",0.0%,"67,338,200","8,388","8,388",41,719,한국,한국,엠앤씨에프,(주)리틀빅픽쳐스,전체관람가,다큐멘터리,조은성,"강민혁,이용한,김하연"
86,용순,2017.6.8,"97,538,200",0.0%,"97,538,200","13,268","13,268",126,"2,558",한국,한국,(주)아토,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,신준,"이수경,최덕문,박근록,김동영,장햇살,최여진,김한나,박운아,박지연,유리,윤혜인,윤혜인,최은화,이수정,이예진,이나라,김영재,김응수,박지연"
27,악녀,2017.6.8,"9,739,662,144",1.1%,"9,739,662,144","1,208,081","1,208,081",685,"46,070",한국,한국,(주)앞에있다,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,액션,정병길,"김옥빈,신하균,성준,김서형,조은지,이승주,정해균,박철민,손민지,민예지,김연우,주문수,임도현,박지훈,박현민,백동현,장현기,정성윤,신중혁,신진철,정태수,차미진,윤인제,윤진영,이강우,이동희,이상진,이상철,이승철,이주현,홍준선,황성호,문지현"
99,청춘 합창단 - 또 하나의 꿈,2017.6.15,"50,951,400",0.0%,"50,951,400","7,269","7,269",39,344,한국,한국,(주)네오스카이인터내셔날,와이드 릴리즈(주),전체관람가,다큐멘터리,"이혁종,안정민","김태원,안성기,박창수,이영현,이원규"
95,중독노래방,2017.6.15,"69,566,300",0.0%,"69,566,300","8,916","8,916",175,"1,943",한국,한국,"영화사 아람(주),(주)레드힐엔터테인먼트",(주)리틀빅픽쳐스,청소년관람불가,"미스터리,판타지",김상찬,"이문식,배소은,김나미,방준호,동방우,정승길,박선우,신지용,이동진,이상욱"
29,하루,2017.6.15,"9,072,737,842",1.0%,"9,072,737,842","1,129,609","1,129,609",781,"45,808",한국,한국,(주)라인필름,CGV아트하우스,15세이상관람가,스릴러,조선호,"김명민,변요한,유재명,조은형,신혜선,박정민,이승민,김영성"
111,파란나비효과,2017.6.22,"35,941,100",0.0%,"35,941,100","5,214","5,214",41,472,한국,한국,헤이앤컴퍼니,(주)인디플러그,12세이상관람가,다큐멘터리,박문칠,
471,어떤 하루,2017.6.28,"1,248,000",0.0%,"1,248,000",167,167,5,47,한국,한국,청주대학교 영화학과,(주)비엠컬쳐스,15세이상관람가,드라마,"정가영,전선호,최진혁","최수인,김영서,이지민"
92,직지코드,2017.6.28,"71,169,700",0.0%,"71,169,700","10,639","10,639",39,862,한국,한국,(주)아우라픽처스,(주)엣나인필름,전체관람가,다큐멘터리,"우광훈,데이빗 레드먼","김민웅,데이빗 레드먼,명사랑 아네스,성염"
35,리얼,2017.6.28,"3,357,312,530",0.4%,"3,357,312,530","470,105","470,105",970,"25,139",한국,한국,(주)코브픽쳐스,씨제이이앤엠(주),청소년관람불가,액션,이사랑,"김수현,성동일,이성민,최진리,조우진,이경영,김홍파,정인겸,최권,한지은,문광무,박서준,장현도,전누리,최안나,이경민,이상훈,이선민,이선민,이성민,이세원,이수연,이정현,이태형,황수진,이형주,임지혜,고규필,황성준,배수지,안소희,현봉식,이정현"
17,박열,2017.6.28,"18,093,639,795",2.0%,"18,093,639,795","2,359,206","2,359,206","1,176","78,499",한국,한국,(유)박열문화전문회사,메가박스중앙(주)플러스엠,12세이상관람가,드라마,이준익,"이제훈,최희서,김인우,권율,민진웅,이형석,박진성,배정환,서동기,정무진,정승채,조박,윤재국,이경수,이동욱,이병훈,이성규,이승환,이신우,이영상,이재성,이정현,이종민,홍준석,달시 파켓,김준한,최정헌,백수장,이정현"
151,노후 대책 없다,2017.6.29,"10,756,500",0.0%,"11,753,000","1,607","1,783",18,249,한국,한국,,서울독립영화제,15세이상관람가,다큐멘터리,이동우,"정진용,이동우,이주영"
110,재꽃,2017.7.6,"38,393,000",0.0%,"39,377,500","5,264","5,428",35,750,한국,한국,딥 포커스,딥 포커스,12세이상관람가,드라마,박석영,"정하담,장해금,정은경,박명훈,박현영,김태희,손종기,정승민"
80,그 후,2017.7.6,"142,319,508",0.0%,"142,319,508","18,648","18,648",168,"2,451",한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"권해효,김민희,김새벽,강태우"
246,비스티걸스,2017.7.13,"2,833,000",0.0%,"2,833,000",488,488,20,69,한국,한국,(주)마고필름,(주)마고필름,청소년관람불가,"드라마,멜로/로맨스",신진우,"고은아,유소영,김서지,박정선,박지은,신민철,안유미,이경민,이민지,이승훈"
378,덫,2017.7.13,"1,436,000",0.0%,"1,436,000",228,228,5,69,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,스릴러",윤여창,"이태광,유연비,최민주,이유진,김진환"
126,파밍 보이즈,2017.7.13,"20,671,200",0.0%,"20,671,200","3,056","3,056",24,330,한국,한국,(주)콘텐츠나무,(주)영화사 진진,전체관람가,다큐멘터리,"장세정,변시연,강호준","권두현,김하석,유지황,박준하,유지은,유지황,이민욱,이수현,이인호,이주환"
139,올 리브 올리브,2017.7.13,"13,965,800",0.0%,"14,263,800","2,222","2,287",24,355,한국,한국,상구네 필름,(주)시네마달,전체관람가,다큐멘터리,"김태일,주로미",
118,불온한 당신,2017.7.20,"30,199,500",0.0%,"34,220,700","4,028","4,729",14,436,한국,한국,움,무브먼트,15세이상관람가,다큐멘터리,이영,
5,군함도,2017.7.26,"50,510,565,168",5.6%,"50,510,565,168","6,592,151","6,592,151","2,027","108,775",한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,김규백,명인호,소지섭,송중기,이정현,김수안,지웅배,손용범,박상호,박선,박선주,박영준,박정민,박준서,박준서,박혜민,성정훈,오정현,오형근,전창현,정규호,정부용,지재우,이다영,이동준,이상협,이선민,이세형,이윤2,최호영,이재민,이정민,이정은,이정현,이제훈,허승준,이준희,이지은,이지환,이태영,이하은,이하준,이경영,장성범,백승철,김준한,김고은,박성일,설준수,조경현,여윤호,이준혁,신희철,김동영,이정현"
463,포크레인,2017.7.27,"1,081,000",0.0%,"1,081,000",170,170,6,47,한국,한국,(주)김기덕 필름,(주)김기덕 필름,15세이상관람가,드라마,이주형,"엄태웅,이진성,김경익,심정완,정세형,이태균,박정근,박지혜,박진수,유상혁,이가경,이자은,김근영,장진희"
1,택시운전사,2017.8.2,"95,853,645,649",10.6%,"95,853,645,649","12,186,327","12,186,327","1,906","184,075",한국,한국,더램프(주),(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,문광식,차순배,김대현,서현우,이봉련"
130,여자들,2017.8.3,"20,784,800",0.0%,"22,355,100","2,861","3,125",40,552,한국,한국,콧수염필름즈,㈜인디스토리,15세이상관람가,드라마,이상덕,"최시형,전여빈,채서진,요조,유이든,전소니,차원영,이종필"
6,청년경찰,2017.8.9,"44,381,150,516",4.9%,"44,381,150,516","5,653,270","5,653,270","1,102","118,544",한국,한국,"(주)무비락,(주)도서관옆스튜디오,베리굿스튜디오(주)",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,김주환,"박서준,강하늘,박승호,성동일,한도진,박하선,정다은,김규백,이하준,이현일,임대현,박재홍,박정훈,장석진,서은지,서정우,서지원,신정화,조윤주,우상기,이강재,이다영,최광원,최지민,이도현,이상민,이세희,이수진,한재욱,이은비,이재웅,이정수,이주원,서정연,고준,전준영,이호정,배유람,이승희,류경수,정원중,이수인"
48,공범자들,2017.8.17,"2,035,223,800",0.2%,"2,035,223,800","260,514","260,514",246,"10,978",한국,한국,한국탐사저널리즘센터,(주)엣나인필름,15세이상관람가,다큐멘터리,최승호,"이명박,김재철,김장겸,고대영"
26,장산범,2017.8.17,"10,341,783,083",1.1%,"10,341,783,083","1,306,438","1,306,438",711,"34,768",한국,한국,(주)드림캡쳐,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"미스터리,스릴러",허정,"염정아,박혁권,허진,신린아,방유설,이준혁,이달,이주원,장리우,정지훈,노수산나"
24,브이아이피,2017.8.23,"10,956,621,835",1.2%,"10,956,621,835","1,373,316","1,373,316",996,"44,650",한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),청소년관람불가,"범죄,드라마",박훈정,"강소백,장동건,김명민,박희순,이종석,임보라,박재웅,박준서,박준호,신수정,안세진,조청원,지성훈,최상재,최우진,이상민,이윤하,이주원,김대현,오대환,이서준,현봉식,이정혁"
157,그럼에도 불구하고,2017.8.24,"9,113,400",0.0%,"9,310,900","1,498","1,538",10,168,한국,한국,월요일 아침,영화배급협동조합 씨네소파,12세이상관람가,다큐멘터리,김영조,"배남식,김순덕,임간난,권민기,강해춘"
135,밤섬해적단 서울불바다,2017.8.24,"18,762,700",0.0%,"18,762,700","2,420","2,420",27,380,한국,한국,오피오티픽쳐스,찬란,15세이상관람가,다큐멘터리,정윤석,"권용만,장성건,박정근,단편선,이민석"
60,더 테이블,2017.8.24,"830,762,100",0.1%,"830,762,100","103,054","103,054",272,"6,158",한국,한국,볼미디어(주),(주)엣나인필름,12세이상관람가,"드라마,멜로/로맨스",김종관,"정유미,한예리,정은채,임수정,박윤주,전성우,정규환,안성문,이재훈,황유진,연우진"
124,"무현, 두 도시 이야기 : 파이널 컷",2017.8.30,"24,539,000",0.0%,"24,539,000","3,439","3,439",103,877,한국,한국,엠앤씨에프,㈜인디스토리,15세이상관람가,다큐멘터리,전인환,노무현
63,김광석,2017.8.30,"772,483,500",0.1%,"772,483,500","98,231","98,231",223,"6,265",한국,한국,(주)씨네포트,(주)비엠컬쳐스,15세이상관람가,다큐멘터리,이상호,"김광석,이상호,신종민,안철호"
54,로마의 휴일,2017.8.30,"993,321,176",0.1%,"993,321,176","134,827","134,827",436,"10,999",한국,한국,(주)전망좋은 영화사,메가박스중앙(주)플러스엠,15세이상관람가,"코미디,드라마",이덕희,"임창정,공형진,정상훈,지웅배,사우,박예슬,박우준,박은지,임성환,박준영,박준희,박찬영,박희진,장예찬,전혜수,정서영,정성목,조원빈,최지안,이보라,이석현,허나경,이자은,이재은,이정수,이정호,이종영,이주영,황윤성,김헌철,임병우,박찬영"
89,소나기,2017.8.31,"79,438,808",0.0%,"79,438,808","12,403","12,403",151,"1,380",한국,한국,"(주)연필로명상하기,한국교육방송공사 EBS",(주)리틀빅픽쳐스,전체관람가,애니메이션,안재훈,"노강민,신은수,최상현,최윤재,이상욱,이현우"
13,살인자의 기억법,2017.9.6,"21,375,287,492",2.4%,"21,375,287,492","2,658,589","2,658,589","1,064","88,686",한국,한국,"(주)쇼박스,(주)더블유픽처스,(주)그린피쉬,영화사 이창",(주)쇼박스,15세이상관람가,"범죄,스릴러",원신연,"설경구,김남길,설현,오달수,이현명,장정윤,전동성,전동성,전동성,전승표,백연정,백연정,정동석,정동석,유지현,윤선용,추동우,함연주,이종건,박상욱,박상운,전승표,김정영,이병준,김혜윤"
109,안녕 히어로,2017.9.7,"33,951,300",0.0%,"34,208,800","5,547","5,606",24,319,한국,한국,성소수문화환경을 위한 모임 '연분홍치마',(주)시네마달,12세이상관람가,다큐멘터리,한영희,"김현우,김정운,이정아"
57,저수지 게임,2017.9.7,"984,605,100",0.1%,"984,605,100","125,402","125,402",289,"7,669",한국,한국,프로젝트 부,(주)스마일이엔티,15세이상관람가,다큐멘터리,최진성,주진우
236,사월의 끝,2017.9.14,"3,389,900",0.0%,"3,389,900",519,519,6,64,한국,한국,코라필름,(주)비엠컬쳐스,청소년관람불가,"미스터리,스릴러",김광복,"박지수,이빛나,장소연,윤근,최나영,최수복,이은지,연송하,이양희"
107,구세주: 리턴즈,2017.9.14,"45,622,000",0.0%,"45,622,000","6,151","6,151",124,"1,197",한국,한국,(주)메가커뮤니케이션즈,(주)박수엔터테인먼트,15세이상관람가,코미디,송창용,"최성국,김성경,이준혁,송삼동,정이연,한보민,안창화"
83,여배우는 오늘도,2017.9.14,"138,754,300",0.0%,"138,754,300","16,864","16,864",46,"1,267",한국,한국,(주)영화사 연두,(주)메타플레이,15세이상관람가,"드라마,코미디",문소리,"문소리,성병숙,윤상화,전여빈,이승훈,이정은,이정현,김래원,오민애,이승연"
88,시인의 사랑,2017.9.14,"97,464,900",0.0%,"97,464,900","12,547","12,547",119,"2,337",한국,한국,"(주)영화사진,(주)미인픽쳐스",CGV아트하우스,15세이상관람가,드라마,김양희,"양익준,전혜진,정가람,이은주,허건우,이지은,홍연이,이한나,백지원"
84,"귀향, 끝나지 않은 이야기",2017.9.14,"105,487,200",0.0%,"105,487,200","14,490","14,490",207,"2,356",한국,한국,주식회사 제이오엔터테인먼트코리아,커넥트픽쳐스(주),15세이상관람가,"드라마,다큐멘터리",조정래,"박지희,강하나,서미지,홍세나,김시은,남상지,최리,정무성,류신,임성철,이승현,오지혜,정인기,김민수,박주현,박진경,안재성,장현익,정부경,정세연,정승현,윤혜영,이경훈,이수현,이승현,이여원,이옥선,이용수,이유진,함현상,이재혁,이지수,이지은,이지은,이채현,김은나,김은나"
91,이웃집 스타,2017.9.21,"78,213,300",0.0%,"78,213,300","10,854","10,854",256,"2,367",한국,한국,(주)컬처캡코리아,(주)스톰픽쳐스코리아,12세이상관람가,코미디,김성욱,"한채영,진지희,임슬옹,신상열,이현학,안지환"
11,아이 캔 스피크,2017.9.21,"25,526,451,186",2.8%,"25,526,451,186","3,279,296","3,279,296","1,140","93,012",한국,한국,"주식회사 영화사 시선,(주)명필름","롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",12세이상관람가,코미디,김현석,"나문희,이제훈,박철민,염혜란,성유빈,김소진,이상희,정연주,이지훈,손숙,박준서,이승민,이정현,홍상원,황연희,이재인,우지현,이신성,최수인,우상기,이대연,이정현"
129,분장,2017.9.27,"21,236,800",0.0%,"24,102,900","2,914","3,318",17,395,한국,한국,이야기秀CUT,무브먼트,15세이상관람가,드라마,남연우,"안성민,홍정호,박보연,박세준,박준서,전민희,정권지,정효진,최정길,이상민,이상화,이수광,이승희,이왕형,이호성,남연우,김주현,김정영,오도이"
100,땐뽀걸즈,2017.9.27,"55,753,300",0.0%,"55,753,300","6,996","6,996",16,535,한국,한국,KBS,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),12세이상관람가,다큐멘터리,이승문,"이규호,김현빈,배은정,박혜영,박지현,박시영,심예진,김효인,이현희,박지현,박혜영"
70,다시 태어나도 우리,2017.9.27,"290,883,943",0.0%,"291,090,943","37,364","37,411",118,"2,426",한국,한국,"소나무필름,(주)프로섬",(주)엣나인필름,전체관람가,다큐멘터리,"문창용,전진",
39,넛잡 2,2017.10.3,"3,069,388,100",0.3%,"3,069,388,100","411,787","411,787",526,"10,449",한국,"한국,캐나다,중국","(주)레드로버,툰박스 엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디,가족",캘런 브런커,"윌 아넷,캐서린 헤이글,성룡,이사벨라 모너"
10,남한산성,2017.10.3,"31,225,083,792",3.5%,"31,225,083,792","3,849,087","3,849,087","1,229","71,101",한국,한국,(주)싸이런픽쳐스,씨제이이앤엠(주),15세이상관람가,"사극,드라마",황동혁,"이병헌,김윤석,박해일,고수,박희순,조우진,박주운,박지원,백동현,서병철,장정국,이정호,이호중,권효민,신희철,한창현,허성태"
4,범죄도시,2017.10.3,"56,318,014,149",6.2%,"56,318,014,149","6,879,841","6,879,841","1,315","149,334",한국,한국,"(주)홍필름,(주)비에이엔터테인먼트","메가박스중앙(주)플러스엠,(주)키위미디어그룹",청소년관람불가,"범죄,액션",강윤성,"마동석,윤계상,조재윤,최귀화,박상규,유지연,최성재,이경원,이태규,진선규,허동원,김성규,박지환,오민애,허성태,이성우,민무제,한성천"
46,희생부활자,2017.10.12,"2,515,479,835",0.3%,"2,515,479,835","323,628","323,628",781,"23,596",한국,한국,"(주)영화사 신세계,(주)바른손이앤에이",(주)쇼박스,15세이상관람가,"미스터리,스릴러",곽경택,"김래원,김해숙,성동일,전혜진,장영남,박은혜,장성훈,전인한,정현수,오세진,이승진,함영준,이주연,이준혁,이확광,김성구,이지원,오대환,현봉식"
351,착한 형수 2,2017.10.19,"1,561,000",0.0%,"1,561,000",261,261,20,40,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,"이채담,조용복"
125,가을 우체국,2017.10.19,"23,270,700",0.0%,"23,270,700","3,099","3,099",74,618,한국,한국,"BPM 엔터테인먼트,동아방송예술대학교산학협력단,HATCH FILM ,(주)미디어테라스",(주)에스와이코마드,12세이상관람가,"멜로/로맨스,드라마",임왕태,"보아,이학주,임현식,오광록,송옥숙,조희봉,박현수,이수정"
41,대장 김창수,2017.10.19,"2,879,121,115",0.3%,"2,879,121,115","381,483","381,483",748,"21,744",한국,한국,"(주)비에이엔터테인먼트,(주)무비스퀘어","씨네그루(주)키다리이엔티,주식회사 키위컴퍼니",12세이상관람가,드라마,이원태,"조진웅,송승헌,정만식,정진영,신정근,유승목,정규수,이서원,곽동연,박소담,박재영,박정숙,박지훈,서주연,최서윤,이신우,이원태,이정철,이정현,홍재식,황정용,염혜란,오안진,한성천,이정현"
